"TeamA","TeamB","prob","rand","winA","nameA","nameB"
1246,1192,1,0.13578,1,"Kentucky","F Dickinson"
1274,1192,0.965,0.29802,1,"Miami FL","F Dickinson"
1314,1192,1,0.19385,1,"North Carolina","F Dickinson"
1344,1192,0.974,0.77928,1,"Providence","F Dickinson"
1428,1192,1,0.20451,1,"Utah","F Dickinson"
1438,1192,0,0.24156,0,"Virginia","F Dickinson"
1463,1192,0,0.83327,0,"Yale","F Dickinson"
1218,1192,0.957,0.16745,1,"Hawaii","F Dickinson"
1234,1192,1,0.09678,1,"Iowa","F Dickinson"
1268,1192,0.975,0.26269,1,"Maryland","F Dickinson"
1292,1192,0.009,0.6153,0,"MTSU","F Dickinson"
1320,1192,0.005,0.48162,0,"Northern Iowa","F Dickinson"
1323,1192,1,0.38528,1,"Notre Dame","F Dickinson"
1328,1192,1,0.14881,1,"Oklahoma","F Dickinson"
1332,1192,1,0.99926,1,"Oregon","F Dickinson"
1372,1192,0,0.35553,0,"SF Austin","F Dickinson"
1386,1192,1,0.45193,1,"St Joseph's PA","F Dickinson"
1393,1192,0.014,0.06426,0,"Syracuse","F Dickinson"
1401,1192,1,0.47288,1,"Texas A&M","F Dickinson"
1433,1192,1,0.99604,1,"VA Commonwealth","F Dickinson"
1437,1192,1,0.30152,1,"Villanova","F Dickinson"
1458,1192,0.897,0.49379,1,"Wisconsin","F Dickinson"
1462,1192,1,0.04446,1,"Xavier","F Dickinson"
1435,1192,0.992,0.26943,1,"Vanderbilt","F Dickinson"
1380,1192,0.869,0.90582,0,"Southern Univ","F Dickinson"
1409,1192,0.929,0.16701,1,"Tulsa","F Dickinson"
1345,1192,1,0.84243,1,"Purdue","F Dickinson"
1403,1192,0.901,0.98018,0,"Texas Tech","F Dickinson"
1160,1192,0.977,0.21831,1,"Colorado","F Dickinson"
1423,1192,0.1,0.89467,0,"UNC Wilmington","F Dickinson"
1371,1192,0.999,0.00757,1,"Seton Hall","F Dickinson"
1151,1192,0.991,0.1945,1,"Chattanooga","F Dickinson"
1233,1192,1,0.45216,1,"Iona","F Dickinson"
1122,1192,0.732,0.39824,1,"Austin Peay","F Dickinson"
1392,1192,0,0.20922,0,"Stony Brook","F Dickinson"
1138,1192,1,0.13603,1,"Buffalo","F Dickinson"
1425,1192,1,0.38259,1,"USC","F Dickinson"
1201,1192,0.799,0.14477,1,"Fresno St","F Dickinson"
1214,1192,0.902,0.88884,1,"Hampton","F Dickinson"
1112,1192,1,0.80548,1,"Arizona","F Dickinson"
1124,1192,0.998,0.4285,1,"Baylor","F Dickinson"
1143,1192,1,0.62788,1,"California","F Dickinson"
1396,1192,0.002,0.68342,0,"Temple","F Dickinson"
1355,1192,0.99,0.92302,1,"S Dakota St","F Dickinson"
1277,1192,1,0.82832,1,"Michigan St","F Dickinson"
1400,1192,0.888,0.80794,1,"Texas","F Dickinson"
1167,1192,0,0.38559,0,"CS Bakersfield","F Dickinson"
1452,1192,1,0.68004,1,"West Virginia","F Dickinson"
1153,1192,0.697,0.42361,1,"Cincinnati","F Dickinson"
1173,1192,0.91,0.13144,1,"Dayton","F Dickinson"
1453,1192,1,0.05525,1,"WI Green Bay","F Dickinson"
1333,1192,0,0.44161,0,"Oregon St","F Dickinson"
1421,1192,0.805,0.39307,1,"UNC Asheville","F Dickinson"
1338,1192,0.86,0.86917,0,"Pittsburgh","F Dickinson"
1451,1192,0.978,0.69932,1,"Weber St","F Dickinson"
1195,1435,0,0.22059,0,"FL Gulf Coast","Vanderbilt"
1455,1435,0,0.4394,0,"Wichita St","Vanderbilt"
1221,1435,0,0.27874,0,"Holy Cross","Vanderbilt"
1276,1435,0.714,0.00826,1,"Michigan","Vanderbilt"
1114,1435,0,0.67688,0,"Ark Little Rock","Vanderbilt"
1139,1435,0.997,0.36644,1,"Butler","Vanderbilt"
1163,1435,0.015,0.66625,0,"Connecticut","Vanderbilt"
1181,1435,1,0.80857,1,"Duke","Vanderbilt"
1211,1435,0.916,0.14694,1,"Gonzaga","Vanderbilt"
1231,1435,0.75,0.67143,1,"Indiana","Vanderbilt"
1235,1435,0.163,0.32413,0,"Iowa St","Vanderbilt"
1242,1435,1,0.11074,1,"Kansas","Vanderbilt"
1246,1435,0.999,0.96509,1,"Kentucky","Vanderbilt"
1274,1435,0.546,0.64054,0,"Miami FL","Vanderbilt"
1314,1435,0.999,0.82483,1,"North Carolina","Vanderbilt"
1344,1435,0.661,0.68835,0,"Providence","Vanderbilt"
1428,1435,0.993,0.83068,1,"Utah","Vanderbilt"
1438,1435,0,0.87302,0,"Virginia","Vanderbilt"
1463,1435,0,0.82584,0,"Yale","Vanderbilt"
1218,1435,0.421,0.43406,0,"Hawaii","Vanderbilt"
1234,1435,0.049,0.99606,0,"Iowa","Vanderbilt"
1268,1435,0,0.94606,0,"Maryland","Vanderbilt"
1292,1435,0,0.18274,0,"MTSU","Vanderbilt"
1320,1435,0,0.38238,0,"Northern Iowa","Vanderbilt"
1323,1435,0.024,0.55325,0,"Notre Dame","Vanderbilt"
1328,1435,0.599,0.53169,1,"Oklahoma","Vanderbilt"
1332,1435,0.995,0.52492,1,"Oregon","Vanderbilt"
1372,1435,0,0.6424,0,"SF Austin","Vanderbilt"
1386,1435,1,0.47725,1,"St Joseph's PA","Vanderbilt"
1393,1435,0.002,0.25186,0,"Syracuse","Vanderbilt"
1401,1435,0.996,0.94309,1,"Texas A&M","Vanderbilt"
1433,1435,0.04,0.47698,0,"VA Commonwealth","Vanderbilt"
1437,1435,1,0.074,1,"Villanova","Vanderbilt"
1458,1435,0,0.2466,0,"Wisconsin","Vanderbilt"
1462,1435,0.999,0.91204,1,"Xavier","Vanderbilt"
1192,1435,0.012,0.08364,0,"F Dickinson","Vanderbilt"
1380,1435,0,0.6159,0,"Southern Univ","Vanderbilt"
1409,1435,0,0.31106,0,"Tulsa","Vanderbilt"
1345,1435,1,0.90514,1,"Purdue","Vanderbilt"
1403,1435,0.072,0.47518,0,"Texas Tech","Vanderbilt"
1160,1435,0.649,0.795,0,"Colorado","Vanderbilt"
1423,1435,0,0.84032,0,"UNC Wilmington","Vanderbilt"
1371,1435,0.994,0.34796,1,"Seton Hall","Vanderbilt"
1151,1435,0.284,0.82204,0,"Chattanooga","Vanderbilt"
1233,1435,0.334,0.11651,1,"Iona","Vanderbilt"
1122,1435,0.992,0.22784,1,"Austin Peay","Vanderbilt"
1392,1435,0,0.05725,0,"Stony Brook","Vanderbilt"
1138,1435,0.998,0.54837,1,"Buffalo","Vanderbilt"
1425,1435,0.913,0.1893,1,"USC","Vanderbilt"
1201,1435,0,0.58931,0,"Fresno St","Vanderbilt"
1214,1435,0,0.46545,0,"Hampton","Vanderbilt"
1112,1435,0.999,0.29035,1,"Arizona","Vanderbilt"
1124,1435,0.999,0.21927,1,"Baylor","Vanderbilt"
1143,1435,0.987,0.48737,1,"California","Vanderbilt"
1396,1435,0,0.51625,0,"Temple","Vanderbilt"
1355,1435,0.059,0.65668,0,"S Dakota St","Vanderbilt"
1277,1435,0.474,0.11876,1,"Michigan St","Vanderbilt"
1400,1435,0,0.1372,0,"Texas","Vanderbilt"
1167,1435,0,0.94348,0,"CS Bakersfield","Vanderbilt"
1452,1435,0.999,0.69568,1,"West Virginia","Vanderbilt"
1153,1435,0,0.08955,0,"Cincinnati","Vanderbilt"
1173,1435,0,0.44919,0,"Dayton","Vanderbilt"
1453,1435,0.993,0.87044,1,"WI Green Bay","Vanderbilt"
1333,1435,0,0.61588,0,"Oregon St","Vanderbilt"
1421,1435,0.629,0.85544,0,"UNC Asheville","Vanderbilt"
1338,1435,0,0.04608,0,"Pittsburgh","Vanderbilt"
1451,1435,0,0.2434,0,"Weber St","Vanderbilt"
1195,1380,0.151,0.98502,0,"FL Gulf Coast","Southern Univ"
1455,1380,1,0.43638,1,"Wichita St","Southern Univ"
1221,1380,0.002,0.47426,0,"Holy Cross","Southern Univ"
1276,1380,0.886,0.46847,1,"Michigan","Southern Univ"
1114,1380,0.016,0.05439,0,"Ark Little Rock","Southern Univ"
1139,1380,1,0.25362,1,"Butler","Southern Univ"
1163,1380,1,0.22933,1,"Connecticut","Southern Univ"
1181,1380,1,0.65275,1,"Duke","Southern Univ"
1211,1380,1,0.23182,1,"Gonzaga","Southern Univ"
1231,1380,1,0.21051,1,"Indiana","Southern Univ"
1235,1380,0.854,0.54287,1,"Iowa St","Southern Univ"
1242,1380,1,0.742,1,"Kansas","Southern Univ"
1246,1380,1,0.06593,1,"Kentucky","Southern Univ"
1274,1380,1,0.12083,1,"Miami FL","Southern Univ"
1314,1380,1,0.58758,1,"North Carolina","Southern Univ"
1344,1380,1,0.59991,1,"Providence","Southern Univ"
1428,1380,1,0.44904,1,"Utah","Southern Univ"
1438,1380,0.73,0.83548,0,"Virginia","Southern Univ"
1463,1380,0,0.90792,0,"Yale","Southern Univ"
1218,1380,1,0.14665,1,"Hawaii","Southern Univ"
1234,1380,1,0.74123,1,"Iowa","Southern Univ"
1268,1380,1,0.34225,1,"Maryland","Southern Univ"
1292,1380,0.576,0.89996,0,"MTSU","Southern Univ"
1320,1380,0.011,0.17395,0,"Northern Iowa","Southern Univ"
1323,1380,1,0.40711,1,"Notre Dame","Southern Univ"
1328,1380,1,0.93032,1,"Oklahoma","Southern Univ"
1332,1380,1,0.94409,1,"Oregon","Southern Univ"
1372,1380,0.744,0.91114,0,"SF Austin","Southern Univ"
1386,1380,1,0.61335,1,"St Joseph's PA","Southern Univ"
1393,1380,0.001,0.41705,0,"Syracuse","Southern Univ"
1401,1380,1,0.9518,1,"Texas A&M","Southern Univ"
1433,1380,1,0.24785,1,"VA Commonwealth","Southern Univ"
1437,1380,1,0.50244,1,"Villanova","Southern Univ"
1458,1380,0.827,0.21887,1,"Wisconsin","Southern Univ"
1462,1380,1,0.57006,1,"Xavier","Southern Univ"
1192,1380,0.196,0.61787,0,"F Dickinson","Southern Univ"
1435,1380,1,0.90902,1,"Vanderbilt","Southern Univ"
1409,1380,1,0.22076,1,"Tulsa","Southern Univ"
1345,1380,1,0.71835,1,"Purdue","Southern Univ"
1403,1380,0.834,0.61551,1,"Texas Tech","Southern Univ"
1160,1380,1,0.38663,1,"Colorado","Southern Univ"
1423,1380,1,0.09049,1,"UNC Wilmington","Southern Univ"
1371,1380,1,0.38292,1,"Seton Hall","Southern Univ"
1151,1380,1,0.02186,1,"Chattanooga","Southern Univ"
1233,1380,1,0.1369,1,"Iona","Southern Univ"
1122,1380,1,0.82223,1,"Austin Peay","Southern Univ"
1392,1380,0.908,0.40281,1,"Stony Brook","Southern Univ"
1138,1380,1,0.14569,1,"Buffalo","Southern Univ"
1425,1380,1,0.11263,1,"USC","Southern Univ"
1201,1380,1,0.48335,1,"Fresno St","Southern Univ"
1214,1380,1,0.82853,1,"Hampton","Southern Univ"
1112,1380,1,0.69658,1,"Arizona","Southern Univ"
1124,1380,1,0.35894,1,"Baylor","Southern Univ"
1143,1380,1,0.80604,1,"California","Southern Univ"
1396,1380,0.892,0.14803,1,"Temple","Southern Univ"
1355,1380,1,0.97134,1,"S Dakota St","Southern Univ"
1277,1380,0.947,0.59152,1,"Michigan St","Southern Univ"
1400,1380,1,0.94338,1,"Texas","Southern Univ"
1167,1380,0,0.04255,0,"CS Bakersfield","Southern Univ"
1452,1380,1,0.16986,1,"West Virginia","Southern Univ"
1153,1380,1,0.04004,1,"Cincinnati","Southern Univ"
1173,1380,1,0.19266,1,"Dayton","Southern Univ"
1453,1380,1,0.39919,1,"WI Green Bay","Southern Univ"
1333,1380,0.002,0.74728,0,"Oregon St","Southern Univ"
1421,1380,1,0.52578,1,"UNC Asheville","Southern Univ"
1338,1380,1,0.06627,1,"Pittsburgh","Southern Univ"
1451,1380,1,0.88815,1,"Weber St","Southern Univ"
1195,1409,0.061,0.02364,1,"FL Gulf Coast","Tulsa"
1455,1409,0.022,0.85373,0,"Wichita St","Tulsa"
1221,1409,0.001,0.62445,0,"Holy Cross","Tulsa"
1276,1409,0.886,0.23805,1,"Michigan","Tulsa"
1114,1409,0.001,0.80537,0,"Ark Little Rock","Tulsa"
1139,1409,1,0.71726,1,"Butler","Tulsa"
1163,1409,0.519,0.67333,0,"Connecticut","Tulsa"
1181,1409,1,0.4336,1,"Duke","Tulsa"
1211,1409,1,0.45695,1,"Gonzaga","Tulsa"
1231,1409,0.532,0.2321,1,"Indiana","Tulsa"
1235,1409,0.854,0.73895,1,"Iowa St","Tulsa"
1242,1409,1,0.38502,1,"Kansas","Tulsa"
1246,1409,1,0.92801,1,"Kentucky","Tulsa"
1274,1409,1,0.61837,1,"Miami FL","Tulsa"
1314,1409,1,0.53332,1,"North Carolina","Tulsa"
1344,1409,1,0.48457,1,"Providence","Tulsa"
1428,1409,1,0.03955,1,"Utah","Tulsa"
1438,1409,0.073,0.87273,0,"Virginia","Tulsa"
1463,1409,0,0.98473,0,"Yale","Tulsa"
1218,1409,0.954,0.27493,1,"Hawaii","Tulsa"
1234,1409,0.909,0.02003,1,"Iowa","Tulsa"
1268,1409,1,0.80532,1,"Maryland","Tulsa"
1292,1409,0.207,0.05288,1,"MTSU","Tulsa"
1320,1409,0.006,0.96124,0,"Northern Iowa","Tulsa"
1323,1409,0.915,0.92879,0,"Notre Dame","Tulsa"
1328,1409,1,0.41856,1,"Oklahoma","Tulsa"
1332,1409,1,0.48501,1,"Oregon","Tulsa"
1372,1409,0,0.49465,0,"SF Austin","Tulsa"
1386,1409,1,0.33114,1,"St Joseph's PA","Tulsa"
1393,1409,0.001,0.40271,0,"Syracuse","Tulsa"
1401,1409,1,0.79637,1,"Texas A&M","Tulsa"
1433,1409,1,0.34533,1,"VA Commonwealth","Tulsa"
1437,1409,1,0.48841,1,"Villanova","Tulsa"
1458,1409,0,0.72115,0,"Wisconsin","Tulsa"
1462,1409,1,0.1405,1,"Xavier","Tulsa"
1192,1409,0.137,0.02776,1,"F Dickinson","Tulsa"
1435,1409,1,0.37894,1,"Vanderbilt","Tulsa"
1380,1409,0,0.20833,0,"Southern Univ","Tulsa"
1345,1409,1,0.67492,1,"Purdue","Tulsa"
1403,1409,0.072,0.09675,0,"Texas Tech","Tulsa"
1160,1409,1,0.91571,1,"Colorado","Tulsa"
1423,1409,0.024,0.28402,0,"UNC Wilmington","Tulsa"
1371,1409,1,0.98437,1,"Seton Hall","Tulsa"
1151,1409,1,0.61121,1,"Chattanooga","Tulsa"
1233,1409,0.532,0.64144,0,"Iona","Tulsa"
1122,1409,1,0.35368,1,"Austin Peay","Tulsa"
1392,1409,0.131,0.25697,0,"Stony Brook","Tulsa"
1138,1409,1,0.29821,1,"Buffalo","Tulsa"
1425,1409,1,0.59856,1,"USC","Tulsa"
1201,1409,0.999,0.60214,1,"Fresno St","Tulsa"
1214,1409,0.108,0.43481,0,"Hampton","Tulsa"
1112,1409,1,0.32525,1,"Arizona","Tulsa"
1124,1409,0.999,0.33894,1,"Baylor","Tulsa"
1143,1409,1,0.29908,1,"California","Tulsa"
1396,1409,0.027,0.64608,0,"Temple","Tulsa"
1355,1409,1,0.65399,1,"S Dakota St","Tulsa"
1277,1409,0.504,0.14612,1,"Michigan St","Tulsa"
1400,1409,0.001,0.06132,0,"Texas","Tulsa"
1167,1409,0,0.83033,0,"CS Bakersfield","Tulsa"
1452,1409,1,0.6901,1,"West Virginia","Tulsa"
1153,1409,0.888,0.99727,0,"Cincinnati","Tulsa"
1173,1409,1,0.20505,1,"Dayton","Tulsa"
1453,1409,1,0.31927,1,"WI Green Bay","Tulsa"
1333,1409,0,0.07321,0,"Oregon St","Tulsa"
1421,1409,0.999,0.24592,1,"UNC Asheville","Tulsa"
1338,1409,1,0.75243,1,"Pittsburgh","Tulsa"
1451,1409,0.928,0.69854,1,"Weber St","Tulsa"
1195,1345,0,0.57487,0,"FL Gulf Coast","Purdue"
1455,1345,0,0.79147,0,"Wichita St","Purdue"
1221,1345,0,0.71819,0,"Holy Cross","Purdue"
1276,1345,0.004,0.45492,0,"Michigan","Purdue"
1114,1345,0,0.99049,0,"Ark Little Rock","Purdue"
1139,1345,0.622,0.02476,1,"Butler","Purdue"
1163,1345,0,0.01259,0,"Connecticut","Purdue"
1181,1345,0.983,0.17541,1,"Duke","Purdue"
1211,1345,0,0.4796,0,"Gonzaga","Purdue"
1231,1345,0.077,0.07966,0,"Indiana","Purdue"
1235,1345,0.316,0.23212,1,"Iowa St","Purdue"
1242,1345,0.998,0.67079,1,"Kansas","Purdue"
1246,1345,0.994,0.94641,1,"Kentucky","Purdue"
1274,1345,0,0.21389,0,"Miami FL","Purdue"
1314,1345,0.978,0.3786,1,"North Carolina","Purdue"
1344,1345,0.818,0.34782,1,"Providence","Purdue"
1428,1345,0,0.73672,0,"Utah","Purdue"
1438,1345,0,0.85737,0,"Virginia","Purdue"
1463,1345,0,0.49441,0,"Yale","Purdue"
1218,1345,0.077,0.7698,0,"Hawaii","Purdue"
1234,1345,0,0.14265,0,"Iowa","Purdue"
1268,1345,0,0.9006,0,"Maryland","Purdue"
1292,1345,0,0.78177,0,"MTSU","Purdue"
1320,1345,0,0.7157,0,"Northern Iowa","Purdue"
1323,1345,0,0.33553,0,"Notre Dame","Purdue"
1328,1345,0.004,0.32145,0,"Oklahoma","Purdue"
1332,1345,0.647,0.55157,1,"Oregon","Purdue"
1372,1345,0,0.11912,0,"SF Austin","Purdue"
1386,1345,0.841,0.57975,1,"St Joseph's PA","Purdue"
1393,1345,0.004,0.2571,0,"Syracuse","Purdue"
1401,1345,0,0.04558,0,"Texas A&M","Purdue"
1433,1345,0.059,0.85298,0,"VA Commonwealth","Purdue"
1437,1345,0.015,0.68064,0,"Villanova","Purdue"
1458,1345,0,0.2351,0,"Wisconsin","Purdue"
1462,1345,0.42,0.30459,1,"Xavier","Purdue"
1192,1345,0,0.32362,0,"F Dickinson","Purdue"
1435,1345,0.002,0.17171,0,"Vanderbilt","Purdue"
1380,1345,0,0.50228,0,"Southern Univ","Purdue"
1409,1345,0,0.27755,0,"Tulsa","Purdue"
1403,1345,0.675,0.43882,1,"Texas Tech","Purdue"
1160,1345,0.447,0.70189,0,"Colorado","Purdue"
1423,1345,0,0.60832,0,"UNC Wilmington","Purdue"
1371,1345,0,0.05666,0,"Seton Hall","Purdue"
1151,1345,0.734,0.90126,0,"Chattanooga","Purdue"
1233,1345,0.001,0.23449,0,"Iona","Purdue"
1122,1345,0.513,0.06304,1,"Austin Peay","Purdue"
1392,1345,0,0.34214,0,"Stony Brook","Purdue"
1138,1345,0.623,0.46424,1,"Buffalo","Purdue"
1425,1345,0.995,0.58487,1,"USC","Purdue"
1201,1345,0,0.89408,0,"Fresno St","Purdue"
1214,1345,0,0.44148,0,"Hampton","Purdue"
1112,1345,0.357,0.23475,1,"Arizona","Purdue"
1124,1345,0,0.06521,0,"Baylor","Purdue"
1143,1345,0,0.45299,0,"California","Purdue"
1396,1345,0,0.66859,0,"Temple","Purdue"
1355,1345,0,0.26419,0,"S Dakota St","Purdue"
1277,1345,0.665,0.78737,0,"Michigan St","Purdue"
1400,1345,0,0.25976,0,"Texas","Purdue"
1167,1345,0,0.0604,0,"CS Bakersfield","Purdue"
1452,1345,0.438,0.17018,1,"West Virginia","Purdue"
1153,1345,0,0.46282,0,"Cincinnati","Purdue"
1173,1345,0,0.42003,0,"Dayton","Purdue"
1453,1345,0.994,0.81114,1,"WI Green Bay","Purdue"
1333,1345,0,0.91929,0,"Oregon St","Purdue"
1421,1345,0,0.72257,0,"UNC Asheville","Purdue"
1338,1345,0,0.77876,0,"Pittsburgh","Purdue"
1451,1345,0,0.88145,0,"Weber St","Purdue"
1195,1403,0.078,0.97063,0,"FL Gulf Coast","Texas Tech"
1455,1403,0.612,0.70953,0,"Wichita St","Texas Tech"
1221,1403,0.001,0.98146,0,"Holy Cross","Texas Tech"
1276,1403,0.886,0.16144,1,"Michigan","Texas Tech"
1114,1403,0.83,0.38839,1,"Ark Little Rock","Texas Tech"
1139,1403,1,0.92829,1,"Butler","Texas Tech"
1163,1403,0.632,0.29532,1,"Connecticut","Texas Tech"
1181,1403,1,0.20467,1,"Duke","Texas Tech"
1211,1403,0.904,0.51371,1,"Gonzaga","Texas Tech"
1231,1403,0.617,0.17887,1,"Indiana","Texas Tech"
1235,1403,0.912,0.33085,1,"Iowa St","Texas Tech"
1242,1403,0.973,0.8106,1,"Kansas","Texas Tech"
1246,1403,1,0.43008,1,"Kentucky","Texas Tech"
1274,1403,1,0.53702,1,"Miami FL","Texas Tech"
1314,1403,0.712,0.99632,0,"North Carolina","Texas Tech"
1344,1403,1,0.53242,1,"Providence","Texas Tech"
1428,1403,0.853,0.53796,1,"Utah","Texas Tech"
1438,1403,0.9,0.41569,1,"Virginia","Texas Tech"
1463,1403,0,0.40207,0,"Yale","Texas Tech"
1218,1403,1,0.98754,1,"Hawaii","Texas Tech"
1234,1403,0.909,0.7135,1,"Iowa","Texas Tech"
1268,1403,0.868,0.30483,1,"Maryland","Texas Tech"
1292,1403,0.502,0.27053,1,"MTSU","Texas Tech"
1320,1403,0.779,0.62256,1,"Northern Iowa","Texas Tech"
1323,1403,0.904,0.326,1,"Notre Dame","Texas Tech"
1328,1403,0.888,0.60917,1,"Oklahoma","Texas Tech"
1332,1403,1,0.00404,1,"Oregon","Texas Tech"
1372,1403,0.237,0.44386,0,"SF Austin","Texas Tech"
1386,1403,1,0.5024,1,"St Joseph's PA","Texas Tech"
1393,1403,0.608,0.81147,0,"Syracuse","Texas Tech"
1401,1403,0.616,0.60368,1,"Texas A&M","Texas Tech"
1433,1403,0.532,0.52951,1,"VA Commonwealth","Texas Tech"
1437,1403,0.527,0.54215,0,"Villanova","Texas Tech"
1458,1403,0.003,0.58833,0,"Wisconsin","Texas Tech"
1462,1403,1,0.86807,1,"Xavier","Texas Tech"
1192,1403,0.219,0.61005,0,"F Dickinson","Texas Tech"
1435,1403,0.735,0.94327,0,"Vanderbilt","Texas Tech"
1380,1403,0.619,0.69097,0,"Southern Univ","Texas Tech"
1409,1403,0.884,0.99019,0,"Tulsa","Texas Tech"
1345,1403,0.645,0.51243,1,"Purdue","Texas Tech"
1160,1403,1,0.47262,1,"Colorado","Texas Tech"
1423,1403,0.42,0.367,1,"UNC Wilmington","Texas Tech"
1371,1403,0.973,0.48217,1,"Seton Hall","Texas Tech"
1151,1403,1,0.33499,1,"Chattanooga","Texas Tech"
1233,1403,0.532,0.15616,1,"Iona","Texas Tech"
1122,1403,1,0.74304,1,"Austin Peay","Texas Tech"
1392,1403,0.915,0.40124,1,"Stony Brook","Texas Tech"
1138,1403,1,0.08146,1,"Buffalo","Texas Tech"
1425,1403,0.911,0.09906,1,"USC","Texas Tech"
1201,1403,0.75,0.88822,0,"Fresno St","Texas Tech"
1214,1403,0.451,0.6633,0,"Hampton","Texas Tech"
1112,1403,1,0.38366,1,"Arizona","Texas Tech"
1124,1403,0.999,0.23255,1,"Baylor","Texas Tech"
1143,1403,0.634,0.93608,0,"California","Texas Tech"
1396,1403,0.904,0.46858,1,"Temple","Texas Tech"
1355,1403,1,0.38048,1,"S Dakota St","Texas Tech"
1277,1403,0.504,0.53188,0,"Michigan St","Texas Tech"
1400,1403,0.598,0.43415,1,"Texas","Texas Tech"
1167,1403,0,0.8391,0,"CS Bakersfield","Texas Tech"
1452,1403,1,0.59792,1,"West Virginia","Texas Tech"
1153,1403,0.909,0.72488,1,"Cincinnati","Texas Tech"
1173,1403,0.627,0.20604,1,"Dayton","Texas Tech"
1453,1403,1,0.31613,1,"WI Green Bay","Texas Tech"
1333,1403,0.003,0.1016,0,"Oregon St","Texas Tech"
1421,1403,0.798,0.5774,1,"UNC Asheville","Texas Tech"
1338,1403,0.904,0.81193,1,"Pittsburgh","Texas Tech"
1451,1403,0.869,0.36949,1,"Weber St","Texas Tech"
1195,1160,0.039,0.89648,0,"FL Gulf Coast","Colorado"
1455,1160,0,0.45837,0,"Wichita St","Colorado"
1221,1160,0,0.73726,0,"Holy Cross","Colorado"
1276,1160,0.748,0.7108,1,"Michigan","Colorado"
1114,1160,0,0.26746,0,"Ark Little Rock","Colorado"
1139,1160,0.072,0.20849,0,"Butler","Colorado"
1163,1160,0.097,0.55343,0,"Connecticut","Colorado"
1181,1160,1,0.30026,1,"Duke","Colorado"
1211,1160,0.394,0.61614,0,"Gonzaga","Colorado"
1231,1160,0.747,0.16448,1,"Indiana","Colorado"
1235,1160,0.714,0.30963,1,"Iowa St","Colorado"
1242,1160,0.257,0.66439,0,"Kansas","Colorado"
1246,1160,0.185,0.92779,0,"Kentucky","Colorado"
1274,1160,0.039,0.21566,0,"Miami FL","Colorado"
1314,1160,0.034,0.54278,0,"North Carolina","Colorado"
1344,1160,0.229,0.61571,0,"Providence","Colorado"
1428,1160,0.428,0.41944,1,"Utah","Colorado"
1438,1160,0.077,0.20901,0,"Virginia","Colorado"
1463,1160,0,0.6872,0,"Yale","Colorado"
1218,1160,0,0.84224,0,"Hawaii","Colorado"
1234,1160,0.748,0.11422,1,"Iowa","Colorado"
1268,1160,0.468,0.50738,0,"Maryland","Colorado"
1292,1160,0,0.57023,0,"MTSU","Colorado"
1320,1160,0.004,0.69458,0,"Northern Iowa","Colorado"
1323,1160,0.173,0.45231,0,"Notre Dame","Colorado"
1328,1160,0.746,0.8683,0,"Oklahoma","Colorado"
1332,1160,0.925,0.52077,1,"Oregon","Colorado"
1372,1160,0,0.84873,0,"SF Austin","Colorado"
1386,1160,0.996,0.32585,1,"St Joseph's PA","Colorado"
1393,1160,0.003,0.37152,0,"Syracuse","Colorado"
1401,1160,0.459,0.89035,0,"Texas A&M","Colorado"
1433,1160,0.241,0.04146,1,"VA Commonwealth","Colorado"
1437,1160,0.691,0.29369,1,"Villanova","Colorado"
1458,1160,0,0.89663,0,"Wisconsin","Colorado"
1462,1160,1,0.02209,1,"Xavier","Colorado"
1192,1160,0.077,0.09448,0,"F Dickinson","Colorado"
1435,1160,0.273,0.70302,0,"Vanderbilt","Colorado"
1380,1160,0,0.77076,0,"Southern Univ","Colorado"
1409,1160,0,0.88602,0,"Tulsa","Colorado"
1345,1160,0.886,0.14487,1,"Purdue","Colorado"
1403,1160,0,0.82219,0,"Texas Tech","Colorado"
1423,1160,0.039,0.54421,0,"UNC Wilmington","Colorado"
1371,1160,0.051,0.33158,0,"Seton Hall","Colorado"
1151,1160,0,0.31141,0,"Chattanooga","Colorado"
1233,1160,0.175,0.11705,1,"Iona","Colorado"
1122,1160,0.997,0.09004,1,"Austin Peay","Colorado"
1392,1160,0.077,0.13558,0,"Stony Brook","Colorado"
1138,1160,1,0.05417,1,"Buffalo","Colorado"
1425,1160,0.746,0.01229,1,"USC","Colorado"
1201,1160,0.029,0.1209,0,"Fresno St","Colorado"
1214,1160,0,0.24225,0,"Hampton","Colorado"
1112,1160,1,0.73099,1,"Arizona","Colorado"
1124,1160,0.034,0.35128,0,"Baylor","Colorado"
1143,1160,0.134,0.5865,0,"California","Colorado"
1396,1160,0.001,0.29907,0,"Temple","Colorado"
1355,1160,0,0.21707,0,"S Dakota St","Colorado"
1277,1160,0.65,0.84547,0,"Michigan St","Colorado"
1400,1160,0,0.78125,0,"Texas","Colorado"
1167,1160,0,0.3732,0,"CS Bakersfield","Colorado"
1452,1160,1,0.19715,1,"West Virginia","Colorado"
1153,1160,0.49,0.69509,0,"Cincinnati","Colorado"
1173,1160,0.077,0.69763,0,"Dayton","Colorado"
1453,1160,1,0.69826,1,"WI Green Bay","Colorado"
1333,1160,0,0.7008,0,"Oregon St","Colorado"
1421,1160,0,0.36166,0,"UNC Asheville","Colorado"
1338,1160,0.086,0.20567,0,"Pittsburgh","Colorado"
1451,1160,0,0.93509,0,"Weber St","Colorado"
1195,1423,0,0.47741,0,"FL Gulf Coast","UNC Wilmington"
