"TeamA","TeamB","prob","rand","winA","nameA","nameB"
1438,1455,0,0.59174,0,"Virginia","Wichita St"
1452,1455,0.031,0.10674,0,"West Virginia","Wichita St"
1458,1455,0,0.63372,0,"Wisconsin","Wichita St"
1462,1455,0,0.81059,0,"Xavier","Wichita St"
1116,1455,0.993,0.21775,1,"Arkansas","Wichita St"
1124,1455,0,0.91863,0,"Baylor","Wichita St"
1153,1455,0,0.97492,0,"Cincinnati","Wichita St"
1181,1455,1,0.01567,1,"Duke","Wichita St"
1242,1455,0.033,0.62054,0,"Kansas","Wichita St"
1246,1455,0.995,0.55516,1,"Kentucky","Wichita St"
1257,1455,0,0.3858,0,"Louisville","Wichita St"
1276,1455,0.139,0.57383,0,"Michigan","Wichita St"
1277,1455,0,0.28794,0,"Michigan St","Wichita St"
1314,1455,0.061,0.05493,1,"North Carolina","Wichita St"
1332,1455,0,0.20527,0,"Oregon","Wichita St"
1348,1455,0,0.81824,0,"Rhode Island","Wichita St"
1376,1455,0,0.24195,0,"South Carolina","Wichita St"
1417,1455,0.77,0.04199,1,"UCLA","Wichita St"
1448,1455,0,0.53333,0,"Wake Forest","Wichita St"
1309,1455,0,0.10393,0,"New Orleans","Wichita St"
1300,1455,0,0.94414,0,"NC Central","Wichita St"
1344,1455,0,0.43506,0,"Providence","Wichita St"
1315,1455,0,0.42787,0,"North Dakota","Wichita St"
1457,1455,0,0.81271,0,"Winthrop","Wichita St"
1190,1455,0,0.49019,0,"ETSU","Wichita St"
1195,1455,0,0.51492,0,"FL Gulf Coast","Wichita St"
1355,1455,0,0.63087,0,"S Dakota St","Wichita St"
1305,1455,0.419,0.17113,1,"Nevada","Wichita St"
1278,1455,0,0.04227,0,"Minnesota","Wichita St"
1435,1455,0,0.16379,0,"Vanderbilt","Wichita St"
1343,1455,0,0.6823,0,"Princeton","Wichita St"
1436,1455,0,0.81141,0,"Vermont","Wichita St"
1433,1455,0,0.0356,0,"VA Commonwealth","Wichita St"
1423,1455,0.102,0.8644,0,"UNC Wilmington","Wichita St"
1137,1455,0,0.43342,0,"Bucknell","Wichita St"
1439,1455,0,0.31706,0,"Virginia Tech","Wichita St"
1268,1455,0,0.45471,0,"Maryland","Wichita St"
1371,1455,0,0.87919,0,"Seton Hall","Wichita St"
1308,1455,0,0.97033,0,"New Mexico St","Wichita St"
1407,1455,0,0.32544,0,"Troy","Wichita St"
1297,1455,0,0.18773,0,"N Kentucky","Wichita St"
1240,1455,0,0.80554,0,"Jacksonville St","Wichita St"
1329,1455,0,0.96657,0,"Oklahoma St","Wichita St"
1274,1455,0,0.93556,0,"Miami FL","Wichita St"
1411,1455,0.642,0.21937,1,"TX Southern","Wichita St"
1233,1455,0.105,0.89827,0,"Iona","Wichita St"
1166,1455,0.274,0.28612,0,"Creighton","Wichita St"
1266,1455,0.001,0.19836,0,"Marquette","Wichita St"
1245,1455,0,0.29343,0,"Kent","Wichita St"
1374,1455,0,0.44267,0,"SMU","Wichita St"
1173,1455,0,0.28485,0,"Dayton","Wichita St"
1243,1448,0,0.7394,0,"Kansas St","Wake Forest"
1291,1448,0,0.67572,0,"Mt St Mary's","Wake Forest"
1413,1448,0,0.41418,0,"UC Davis","Wake Forest"
1425,1448,0,0.93329,0,"USC","Wake Forest"
1112,1448,0,0.00504,0,"Arizona","Wake Forest"
1139,1448,0,0.20615,0,"Butler","Wake Forest"
1196,1448,0,0.2936,0,"Florida","Wake Forest"
1199,1448,0.232,0.06492,1,"Florida St","Wake Forest"
1211,1448,0.467,0.52163,0,"Gonzaga","Wake Forest"
1235,1448,0.859,0.55517,1,"Iowa St","Wake Forest"
1292,1448,0.222,0.27944,0,"MTSU","Wake Forest"
1321,1448,0,0.92008,0,"Northwestern","Wake Forest"
1323,1448,0.838,0.96178,0,"Notre Dame","Wake Forest"
1345,1448,0.02,0.07461,0,"Purdue","Wake Forest"
1388,1448,0.005,0.4009,0,"St Mary's CA","Wake Forest"
1437,1448,0.767,0.21668,1,"Villanova","Wake Forest"
1438,1448,0,0.32424,0,"Virginia","Wake Forest"
1452,1448,0.263,0.57812,0,"West Virginia","Wake Forest"
1458,1448,0,0.90143,0,"Wisconsin","Wake Forest"
1462,1448,0,0.25862,0,"Xavier","Wake Forest"
1116,1448,0.999,0.49835,1,"Arkansas","Wake Forest"
1124,1448,0,0.08264,0,"Baylor","Wake Forest"
1153,1448,0.586,0.98544,0,"Cincinnati","Wake Forest"
1181,1448,1,0.6139,1,"Duke","Wake Forest"
1242,1448,0.753,0.9048,0,"Kansas","Wake Forest"
1246,1448,1,0.16541,1,"Kentucky","Wake Forest"
1257,1448,0,0.31281,0,"Louisville","Wake Forest"
1276,1448,0.602,0.31009,1,"Michigan","Wake Forest"
1277,1448,0,0.73845,0,"Michigan St","Wake Forest"
1314,1448,0.374,0.91249,0,"North Carolina","Wake Forest"
1332,1448,0.768,0.39471,1,"Oregon","Wake Forest"
1348,1448,0,0.61827,0,"Rhode Island","Wake Forest"
1376,1448,0,0.93915,0,"South Carolina","Wake Forest"
1417,1448,0.848,0.56304,1,"UCLA","Wake Forest"
1455,1448,1,0.11458,1,"Wichita St","Wake Forest"
1309,1448,0,0.3334,0,"New Orleans","Wake Forest"
1300,1448,0,0.62767,0,"NC Central","Wake Forest"
1344,1448,0,0.22313,0,"Providence","Wake Forest"
1315,1448,0,0.97341,0,"North Dakota","Wake Forest"
1457,1448,0.001,0.23123,0,"Winthrop","Wake Forest"
1190,1448,0,0.2849,0,"ETSU","Wake Forest"
1195,1448,0,0.19699,0,"FL Gulf Coast","Wake Forest"
1355,1448,0.001,0.71421,0,"S Dakota St","Wake Forest"
1305,1448,1,0.76966,1,"Nevada","Wake Forest"
1278,1448,0,0.39994,0,"Minnesota","Wake Forest"
1435,1448,0.002,0.68376,0,"Vanderbilt","Wake Forest"
1343,1448,0.001,0.28696,0,"Princeton","Wake Forest"
1436,1448,0,0.87319,0,"Vermont","Wake Forest"
1433,1448,0.184,0.16206,1,"VA Commonwealth","Wake Forest"
1423,1448,0.544,0.83354,0,"UNC Wilmington","Wake Forest"
1137,1448,0.781,0.64527,1,"Bucknell","Wake Forest"
1439,1448,0.001,0.54807,0,"Virginia Tech","Wake Forest"
1268,1448,0,0.10093,0,"Maryland","Wake Forest"
1371,1448,0,0.03924,0,"Seton Hall","Wake Forest"
1308,1448,0,0.423,0,"New Mexico St","Wake Forest"
1407,1448,0.001,0.28,0,"Troy","Wake Forest"
1297,1448,0.001,0.59311,0,"N Kentucky","Wake Forest"
1240,1448,0,0.84491,0,"Jacksonville St","Wake Forest"
1329,1448,0,0.43898,0,"Oklahoma St","Wake Forest"
1274,1448,0,0.68275,0,"Miami FL","Wake Forest"
1411,1448,0.716,0.88545,0,"TX Southern","Wake Forest"
1233,1448,0.461,0.863,0,"Iona","Wake Forest"
1166,1448,0.791,0.50452,1,"Creighton","Wake Forest"
1266,1448,0.005,0.42006,0,"Marquette","Wake Forest"
1245,1448,0.091,0.99307,0,"Kent","Wake Forest"
1374,1448,0.005,0.58084,0,"SMU","Wake Forest"
1173,1448,0,0.01418,0,"Dayton","Wake Forest"
1243,1309,1,0.79582,1,"Kansas St","New Orleans"
1291,1309,0.24,0.84886,0,"Mt St Mary's","New Orleans"
1413,1309,1,0.21209,1,"UC Davis","New Orleans"
1425,1309,1,0.79553,1,"USC","New Orleans"
1112,1309,1,0.52393,1,"Arizona","New Orleans"
1139,1309,1,0.4828,1,"Butler","New Orleans"
1196,1309,1,0.60545,1,"Florida","New Orleans"
1199,1309,1,0.48374,1,"Florida St","New Orleans"
1211,1309,1,0.82695,1,"Gonzaga","New Orleans"
1235,1309,0.521,0.37327,1,"Iowa St","New Orleans"
1292,1309,0.521,0.00919,1,"MTSU","New Orleans"
1321,1309,1,0.81106,1,"Northwestern","New Orleans"
1323,1309,1,0.09419,1,"Notre Dame","New Orleans"
1345,1309,1,0.32071,1,"Purdue","New Orleans"
1388,1309,0.844,0.70404,1,"St Mary's CA","New Orleans"
1437,1309,1,0.37967,1,"Villanova","New Orleans"
1438,1309,0.46,0.3427,1,"Virginia","New Orleans"
1452,1309,1,0.34805,1,"West Virginia","New Orleans"
1458,1309,0.393,0.16783,1,"Wisconsin","New Orleans"
1462,1309,1,0.05345,1,"Xavier","New Orleans"
1116,1309,1,0.72747,1,"Arkansas","New Orleans"
1124,1309,0.366,0.99657,0,"Baylor","New Orleans"
1153,1309,0.999,0.46643,1,"Cincinnati","New Orleans"
1181,1309,1,0.72475,1,"Duke","New Orleans"
1242,1309,1,0.73361,1,"Kansas","New Orleans"
1246,1309,1,0.26011,1,"Kentucky","New Orleans"
1257,1309,1,0.17378,1,"Louisville","New Orleans"
1276,1309,1,0.2025,1,"Michigan","New Orleans"
1277,1309,0.407,0.2598,1,"Michigan St","New Orleans"
1314,1309,1,0.77905,1,"North Carolina","New Orleans"
1332,1309,1,0.43547,1,"Oregon","New Orleans"
1348,1309,1,0.02314,1,"Rhode Island","New Orleans"
1376,1309,1,0.99074,1,"South Carolina","New Orleans"
1417,1309,0.521,0.46836,1,"UCLA","New Orleans"
1455,1309,1,0.7124,1,"Wichita St","New Orleans"
1448,1309,1,0.1122,1,"Wake Forest","New Orleans"
1300,1309,0.135,0.22685,0,"NC Central","New Orleans"
1344,1309,1,0.99088,1,"Providence","New Orleans"
1315,1309,0.308,0.32025,0,"North Dakota","New Orleans"
1457,1309,1,0.73101,1,"Winthrop","New Orleans"
1190,1309,1,0.3336,1,"ETSU","New Orleans"
1195,1309,0.199,0.16886,1,"FL Gulf Coast","New Orleans"
1355,1309,1,0.93456,1,"S Dakota St","New Orleans"
1305,1309,1,0.26471,1,"Nevada","New Orleans"
1278,1309,1,0.78899,1,"Minnesota","New Orleans"
1435,1309,1,0.44409,1,"Vanderbilt","New Orleans"
1343,1309,0.44,0.85811,0,"Princeton","New Orleans"
1436,1309,0.46,0.52684,0,"Vermont","New Orleans"
1433,1309,1,0.33362,1,"VA Commonwealth","New Orleans"
1423,1309,0.393,0.98661,0,"UNC Wilmington","New Orleans"
1137,1309,1,0.37338,1,"Bucknell","New Orleans"
1439,1309,1,0.51803,1,"Virginia Tech","New Orleans"
1268,1309,1,0.486,1,"Maryland","New Orleans"
1371,1309,1,0.79666,1,"Seton Hall","New Orleans"
1308,1309,1,0.50184,1,"New Mexico St","New Orleans"
1407,1309,1,0.40355,1,"Troy","New Orleans"
1297,1309,1,0.28265,1,"N Kentucky","New Orleans"
1240,1309,0.46,0.3685,1,"Jacksonville St","New Orleans"
1329,1309,1,0.31319,1,"Oklahoma St","New Orleans"
1274,1309,0.332,0.10041,1,"Miami FL","New Orleans"
1411,1309,1,0.52898,1,"TX Southern","New Orleans"
1233,1309,1,0.26215,1,"Iona","New Orleans"
1166,1309,0.521,0.13677,1,"Creighton","New Orleans"
1266,1309,0.935,0.32623,1,"Marquette","New Orleans"
1245,1309,1,0.95048,1,"Kent","New Orleans"
1374,1309,1,0.33021,1,"SMU","New Orleans"
1173,1309,1,0.74153,1,"Dayton","New Orleans"
1243,1300,1,0.9682,1,"Kansas St","NC Central"
1291,1300,1,0.3002,1,"Mt St Mary's","NC Central"
1413,1300,0.604,0.654,0,"UC Davis","NC Central"
1425,1300,1,0.56118,1,"USC","NC Central"
1112,1300,1,0.76791,1,"Arizona","NC Central"
1139,1300,1,0.69224,1,"Butler","NC Central"
1196,1300,1,0.19433,1,"Florida","NC Central"
1199,1300,1,0.37691,1,"Florida St","NC Central"
1211,1300,1,0.32267,1,"Gonzaga","NC Central"
1235,1300,1,0.03317,1,"Iowa St","NC Central"
1292,1300,0.424,0.45256,0,"MTSU","NC Central"
1321,1300,1,0.94051,1,"Northwestern","NC Central"
1323,1300,1,0.65839,1,"Notre Dame","NC Central"
1345,1300,1,0.08344,1,"Purdue","NC Central"
1388,1300,0.923,0.77738,1,"St Mary's CA","NC Central"
1437,1300,1,0.80213,1,"Villanova","NC Central"
1438,1300,0.557,0.38323,1,"Virginia","NC Central"
1452,1300,1,0.2671,1,"West Virginia","NC Central"
1458,1300,1,0.08183,1,"Wisconsin","NC Central"
1462,1300,1,0.38278,1,"Xavier","NC Central"
1116,1300,1,0.89245,1,"Arkansas","NC Central"
1124,1300,0.94,0.65371,1,"Baylor","NC Central"
1153,1300,1,0.73685,1,"Cincinnati","NC Central"
1181,1300,1,0.60214,1,"Duke","NC Central"
1242,1300,1,0.26931,1,"Kansas","NC Central"
1246,1300,1,0.06178,1,"Kentucky","NC Central"
1257,1300,1,0.76727,1,"Louisville","NC Central"
1276,1300,1,0.85379,1,"Michigan","NC Central"
1277,1300,1,0.77215,1,"Michigan St","NC Central"
1314,1300,1,0.90128,1,"North Carolina","NC Central"
1332,1300,1,0.67751,1,"Oregon","NC Central"
1348,1300,1,0.91239,1,"Rhode Island","NC Central"
1376,1300,0.383,0.03679,1,"South Carolina","NC Central"
1417,1300,1,0.27966,1,"UCLA","NC Central"
1455,1300,1,0.59214,1,"Wichita St","NC Central"
1448,1300,1,0.64499,1,"Wake Forest","NC Central"
1309,1300,0.727,0.16254,1,"New Orleans","NC Central"
1344,1300,1,0.20467,1,"Providence","NC Central"
1315,1300,0.994,0.12033,1,"North Dakota","NC Central"
1457,1300,1,0.1166,1,"Winthrop","NC Central"
1190,1300,1,0.15489,1,"ETSU","NC Central"
1195,1300,0.965,0.08627,1,"FL Gulf Coast","NC Central"
1355,1300,1,0.35143,1,"S Dakota St","NC Central"
1305,1300,1,0.3133,1,"Nevada","NC Central"
1278,1300,1,0.54301,1,"Minnesota","NC Central"
1435,1300,1,0.24569,1,"Vanderbilt","NC Central"
1343,1300,0.001,0.95095,0,"Princeton","NC Central"
1436,1300,0.999,0.50751,1,"Vermont","NC Central"
1433,1300,1,0.71245,1,"VA Commonwealth","NC Central"
1423,1300,1,0.72668,1,"UNC Wilmington","NC Central"
1137,1300,1,0.40506,1,"Bucknell","NC Central"
1439,1300,1,0.99894,1,"Virginia Tech","NC Central"
1268,1300,1,0.96847,1,"Maryland","NC Central"
1371,1300,0.998,0.32321,1,"Seton Hall","NC Central"
1308,1300,1,0.14566,1,"New Mexico St","NC Central"
1407,1300,1,0.68983,1,"Troy","NC Central"
1297,1300,1,0.41194,1,"N Kentucky","NC Central"
1240,1300,1,0.95242,1,"Jacksonville St","NC Central"
1329,1300,1,0.13251,1,"Oklahoma St","NC Central"
1274,1300,0.996,0.49691,1,"Miami FL","NC Central"
1411,1300,0.999,0.7145,1,"TX Southern","NC Central"
1233,1300,1,0.6629,1,"Iona","NC Central"
1166,1300,0.386,0.5867,0,"Creighton","NC Central"
1266,1300,1,0.85547,1,"Marquette","NC Central"
1245,1300,1,0.16673,1,"Kent","NC Central"
1374,1300,1,0.99928,1,"SMU","NC Central"
1173,1300,0.972,0.64045,1,"Dayton","NC Central"
1243,1344,1,0.91207,1,"Kansas St","Providence"
1291,1344,0.119,0.44708,0,"Mt St Mary's","Providence"
1413,1344,0.798,0.71055,1,"UC Davis","Providence"
1425,1344,1,0.63556,1,"USC","Providence"
1112,1344,1,0.85741,1,"Arizona","Providence"
1139,1344,1,0.6706,1,"Butler","Providence"
1196,1344,1,0.67866,1,"Florida","Providence"
1199,1344,1,0.0161,1,"Florida St","Providence"
1211,1344,1,0.69012,1,"Gonzaga","Providence"
1235,1344,0.815,0.31082,1,"Iowa St","Providence"
1292,1344,0.324,0.66013,0,"MTSU","Providence"
1321,1344,1,0.46663,1,"Northwestern","Providence"
1323,1344,1,0.48454,1,"Notre Dame","Providence"
1345,1344,1,0.0226,1,"Purdue","Providence"
1388,1344,0.857,0.51291,1,"St Mary's CA","Providence"
1437,1344,1,0.59169,1,"Villanova","Providence"
1438,1344,0.159,0.93171,0,"Virginia","Providence"
1452,1344,1,0.71965,1,"West Virginia","Providence"
1458,1344,0.809,0.57056,1,"Wisconsin","Providence"
1462,1344,1,0.38813,1,"Xavier","Providence"
1116,1344,1,0.60699,1,"Arkansas","Providence"
1124,1344,0.034,0.8687,0,"Baylor","Providence"
1153,1344,1,0.01286,1,"Cincinnati","Providence"
1181,1344,1,0.24868,1,"Duke","Providence"
1242,1344,1,0.90295,1,"Kansas","Providence"
1246,1344,1,0.0325,1,"Kentucky","Providence"
1257,1344,1,0.91538,1,"Louisville","Providence"
1276,1344,1,0.40111,1,"Michigan","Providence"
1277,1344,0.266,0.08322,1,"Michigan St","Providence"
1314,1344,1,0.26841,1,"North Carolina","Providence"
1332,1344,1,0.84906,1,"Oregon","Providence"
1348,1344,1,0.15958,1,"Rhode Island","Providence"
1376,1344,0.37,0.50511,0,"South Carolina","Providence"
1417,1344,0.797,0.49064,1,"UCLA","Providence"
1455,1344,1,0.68288,1,"Wichita St","Providence"
1448,1344,1,0.02732,1,"Wake Forest","Providence"
1309,1344,0,0.3956,0,"New Orleans","Providence"
1300,1344,0,0.9465,0,"NC Central","Providence"
1315,1344,0,0.27315,0,"North Dakota","Providence"
1457,1344,1,0.77655,1,"Winthrop","Providence"
1190,1344,1,0.74256,1,"ETSU","Providence"
1195,1344,0.019,0.93474,0,"FL Gulf Coast","Providence"
1355,1344,1,0.67352,1,"S Dakota St","Providence"
1305,1344,1,0.04665,1,"Nevada","Providence"
1278,1344,1,0.25099,1,"Minnesota","Providence"
1435,1344,1,0.02564,1,"Vanderbilt","Providence"
1343,1344,0.001,0.79749,0,"Princeton","Providence"
1436,1344,0.226,0.0236,1,"Vermont","Providence"
1433,1344,1,0.41645,1,"VA Commonwealth","Providence"
1423,1344,0.165,0.07813,1,"UNC Wilmington","Providence"
1137,1344,1,0.84359,1,"Bucknell","Providence"
1439,1344,1,0.08573,1,"Virginia Tech","Providence"
1268,1344,1,0.56874,1,"Maryland","Providence"
1371,1344,0.972,0.32003,1,"Seton Hall","Providence"
1308,1344,1,0.84568,1,"New Mexico St","Providence"
1407,1344,1,0.07253,1,"Troy","Providence"
1297,1344,1,0.2696,1,"N Kentucky","Providence"
1240,1344,0,0.71112,0,"Jacksonville St","Providence"
1329,1344,1,0.9931,1,"Oklahoma St","Providence"
1274,1344,0.199,0.38485,0,"Miami FL","Providence"
1411,1344,1,0.15863,1,"TX Southern","Providence"
1233,1344,1,0.52775,1,"Iona","Providence"
1166,1344,0.732,0.0727,1,"Creighton","Providence"
1266,1344,1,0.37633,1,"Marquette","Providence"
1245,1344,1,0.39579,1,"Kent","Providence"
1374,1344,1,0.16767,1,"SMU","Providence"
1173,1344,0.996,0.21482,1,"Dayton","Providence"
1243,1315,1,0.70044,1,"Kansas St","North Dakota"
1291,1315,0.484,0.84361,0,"Mt St Mary's","North Dakota"
1413,1315,0.899,0.17842,1,"UC Davis","North Dakota"
1425,1315,1,0.37207,1,"USC","North Dakota"
1112,1315,1,0.53611,1,"Arizona","North Dakota"
1139,1315,1,0.33264,1,"Butler","North Dakota"
1196,1315,1,0.26541,1,"Florida","North Dakota"
1199,1315,1,0.16623,1,"Florida St","North Dakota"
1211,1315,1,0.9583,1,"Gonzaga","North Dakota"
1235,1315,0.815,0.86002,0,"Iowa St","North Dakota"
1292,1315,0.662,0.36529,1,"MTSU","North Dakota"
1321,1315,1,0.31358,1,"Northwestern","North Dakota"
1323,1315,1,0.51229,1,"Notre Dame","North Dakota"
1345,1315,1,0.12342,1,"Purdue","North Dakota"
1388,1315,0.797,0.20552,1,"St Mary's CA","North Dakota"
1437,1315,1,0.32756,1,"Villanova","North Dakota"
1438,1315,0.797,0.74594,1,"Virginia","North Dakota"
1452,1315,1,0.9973,1,"West Virginia","North Dakota"
1458,1315,0.942,0.26618,1,"Wisconsin","North Dakota"
1462,1315,1,0.41884,1,"Xavier","North Dakota"
1116,1315,1,0.49869,1,"Arkansas","North Dakota"
1124,1315,0.812,0.63524,1,"Baylor","North Dakota"
1153,1315,1,0.44225,1,"Cincinnati","North Dakota"
1181,1315,1,0.92611,1,"Duke","North Dakota"
1242,1315,1,0.2305,1,"Kansas","North Dakota"
1246,1315,1,0.06743,1,"Kentucky","North Dakota"
1257,1315,1,0.66239,1,"Louisville","North Dakota"
1276,1315,1,0.89259,1,"Michigan","North Dakota"
1277,1315,0.676,0.32577,1,"Michigan St","North Dakota"
1314,1315,1,0.75696,1,"North Carolina","North Dakota"
1332,1315,1,0.07477,1,"Oregon","North Dakota"
1348,1315,1,0.43749,1,"Rhode Island","North Dakota"
1376,1315,0.788,0.88861,0,"South Carolina","North Dakota"
1417,1315,1,0.30334,1,"UCLA","North Dakota"
1455,1315,1,0.39093,1,"Wichita St","North Dakota"
1448,1315,1,0.80668,1,"Wake Forest","North Dakota"
1309,1315,0.683,0.73525,0,"New Orleans","North Dakota"
1300,1315,0.012,0.02655,0,"NC Central","North Dakota"
1344,1315,1,0.37848,1,"Providence","North Dakota"
1457,1315,1,0.67885,1,"Winthrop","North Dakota"
1190,1315,1,0.76078,1,"ETSU","North Dakota"
1195,1315,0.567,0.55296,1,"FL Gulf Coast","North Dakota"
1355,1315,1,0.67593,1,"S Dakota St","North Dakota"
1305,1315,1,0.26712,1,"Nevada","North Dakota"
1278,1315,1,0.87095,1,"Minnesota","North Dakota"
1435,1315,1,0.52287,1,"Vanderbilt","North Dakota"
1343,1315,0.001,0.97777,0,"Princeton","North Dakota"
1436,1315,1,0.20001,1,"Vermont","North Dakota"
1433,1315,1,0.60052,1,"VA Commonwealth","North Dakota"
1423,1315,1,0.88241,1,"UNC Wilmington","North Dakota"
1137,1315,1,0.55378,1,"Bucknell","North Dakota"
1439,1315,1,0.4062,1,"Virginia Tech","North Dakota"
1268,1315,1,0.96757,1,"Maryland","North Dakota"
1371,1315,1,0.92268,1,"Seton Hall","North Dakota"
1308,1315,1,0.53024,1,"New Mexico St","North Dakota"
1407,1315,1,0.4877,1,"Troy","North Dakota"
1297,1315,1,0.20505,1,"N Kentucky","North Dakota"
1240,1315,0.005,0.22179,0,"Jacksonville St","North Dakota"
1329,1315,1,0.9964,1,"Oklahoma St","North Dakota"
1274,1315,1,0.29436,1,"Miami FL","North Dakota"
1411,1315,1,0.58754,1,"TX Southern","North Dakota"
1233,1315,1,0.21191,1,"Iona","North Dakota"
1166,1315,0.712,0.96209,0,"Creighton","North Dakota"
1266,1315,1,0.75786,1,"Marquette","North Dakota"
1245,1315,1,0.62198,1,"Kent","North Dakota"
1374,1315,1,0.16188,1,"SMU","North Dakota"
1173,1315,0.991,0.30322,1,"Dayton","North Dakota"
1243,1457,0.99,0.23725,1,"Kansas St","Winthrop"
1291,1457,0.012,0.92358,0,"Mt St Mary's","Winthrop"
1413,1457,0,0.35381,0,"UC Davis","Winthrop"
1425,1457,1,0.78102,1,"USC","Winthrop"
1112,1457,0.999,0.51988,1,"Arizona","Winthrop"
1139,1457,0.087,0.47222,0,"Butler","Winthrop"
1196,1457,0.999,0.25345,1,"Florida","Winthrop"
1199,1457,1,0.94511,1,"Florida St","Winthrop"
1211,1457,1,0.03114,1,"Gonzaga","Winthrop"
1235,1457,0.796,0.15631,1,"Iowa St","Winthrop"
1292,1457,0.361,0.18457,1,"MTSU","Winthrop"
1321,1457,0.259,0.77971,0,"Northwestern","Winthrop"
1323,1457,0.765,0.52906,1,"Notre Dame","Winthrop"
1345,1457,1,0.89423,1,"Purdue","Winthrop"
1388,1457,0.56,0.68706,0,"St Mary's CA","Winthrop"
1437,1457,1,0.52789,1,"Villanova","Winthrop"
1438,1457,0,0.81913,0,"Virginia","Winthrop"
1452,1457,0.999,0.34066,1,"West Virginia","Winthrop"
1458,1457,0.532,0.66099,0,"Wisconsin","Winthrop"
1462,1457,1,0.52043,1,"Xavier","Winthrop"
1116,1457,1,0.17277,1,"Arkansas","Winthrop"
1124,1457,0,0.95979,0,"Baylor","Winthrop"
1153,1457,0.482,0.3261,1,"Cincinnati","Winthrop"
1181,1457,1,0.94575,1,"Duke","Winthrop"
1242,1457,0.825,0.87338,0,"Kansas","Winthrop"
1246,1457,1,0.74541,1,"Kentucky","Winthrop"
1257,1457,0.346,0.94975,0,"Louisville","Winthrop"
1276,1457,0.713,0.0841,1,"Michigan","Winthrop"
1277,1457,0.17,0.34039,0,"Michigan St","Winthrop"
1314,1457,0.999,0.80975,1,"North Carolina","Winthrop"
1332,1457,0.644,0.69674,0,"Oregon","Winthrop"
1348,1457,0.993,0.83898,1,"Rhode Island","Winthrop"
1376,1457,0,0.5343,0,"South Carolina","Winthrop"
1417,1457,0.815,0.03403,1,"UCLA","Winthrop"
1455,1457,1,0.61597,1,"Wichita St","Winthrop"
1448,1457,0.999,0.84803,1,"Wake Forest","Winthrop"
1309,1457,0,0.54811,0,"New Orleans","Winthrop"
1300,1457,0,0.66873,0,"NC Central","Winthrop"
1344,1457,0,0.58423,0,"Providence","Winthrop"
1315,1457,0,0.99964,0,"North Dakota","Winthrop"
1190,1457,0.999,0.57624,1,"ETSU","Winthrop"
1195,1457,0.046,0.94262,0,"FL Gulf Coast","Winthrop"
1355,1457,1,0.07414,1,"S Dakota St","Winthrop"
1305,1457,1,0.84927,1,"Nevada","Winthrop"
1278,1457,1,0.70956,1,"Minnesota","Winthrop"
1435,1457,0.998,0.53899,1,"Vanderbilt","Winthrop"
1343,1457,0,0.26218,0,"Princeton","Winthrop"
1436,1457,0.135,0.10598,1,"Vermont","Winthrop"
1433,1457,0.999,0.14755,1,"VA Commonwealth","Winthrop"
1423,1457,0.149,0.17065,0,"UNC Wilmington","Winthrop"
1137,1457,0.861,0.14121,1,"Bucknell","Winthrop"
1439,1457,1,0.85127,1,"Virginia Tech","Winthrop"
1268,1457,0,0.91503,0,"Maryland","Winthrop"
1371,1457,0.371,0.43891,0,"Seton Hall","Winthrop"
1308,1457,0.571,0.41838,1,"New Mexico St","Winthrop"
1407,1457,1,0.42781,1,"Troy","Winthrop"
1297,1457,0.153,0.71123,0,"N Kentucky","Winthrop"
1240,1457,0,0.53026,0,"Jacksonville St","Winthrop"
1329,1457,0.998,0.0488,1,"Oklahoma St","Winthrop"
1274,1457,0,0.72995,0,"Miami FL","Winthrop"
1411,1457,0.998,0.48986,1,"TX Southern","Winthrop"
1233,1457,1,0.36025,1,"Iona","Winthrop"
1166,1457,0.462,0.59155,0,"Creighton","Winthrop"
1266,1457,0.34,0.24687,1,"Marquette","Winthrop"
1245,1457,1,0.7316,1,"Kent","Winthrop"
1374,1457,0.933,0.1987,1,"SMU","Winthrop"
1173,1457,0,0.61448,0,"Dayton","Winthrop"
1243,1190,0,0.50567,0,"Kansas St","ETSU"
1291,1190,0,0.48757,0,"Mt St Mary's","ETSU"
1413,1190,0,0.48359,0,"UC Davis","ETSU"
1425,1190,1,0.43732,1,"USC","ETSU"
1112,1190,0.999,0.75217,1,"Arizona","ETSU"
1139,1190,0,0.28719,0,"Butler","ETSU"
1196,1190,0.077,0.95715,0,"Florida","ETSU"
1199,1190,0.918,0.53365,1,"Florida St","ETSU"
1211,1190,1,0.83059,1,"Gonzaga","ETSU"
1235,1190,0.796,0.84266,0,"Iowa St","ETSU"
1292,1190,0.181,0.94804,0,"MTSU","ETSU"
1321,1190,0,0.68368,0,"Northwestern","ETSU"
1323,1190,0.673,0.30041,1,"Notre Dame","ETSU"
1345,1190,0.776,0.19054,1,"Purdue","ETSU"
1388,1190,0.003,0.47456,0,"St Mary's CA","ETSU"
1437,1190,0.827,0.73819,1,"Villanova","ETSU"
1438,1190,0,0.47907,0,"Virginia","ETSU"
1452,1190,1,0.49482,1,"West Virginia","ETSU"
1458,1190,0.323,0.20512,1,"Wisconsin","ETSU"
1462,1190,0,0.79206,0,"Xavier","ETSU"
1116,1190,1,0.78622,1,"Arkansas","ETSU"
1124,1190,0,0.32063,0,"Baylor","ETSU"
1153,1190,0.767,0.55251,1,"Cincinnati","ETSU"
1181,1190,1,0.70627,1,"Duke","ETSU"
