"","GameID","Season","variable","value"
"4018",335,2014,"Stl",0
"4019",335,2014,"Blk",-4
"4020",335,2014,"PF",-2
"4021",336,2014,"FGM",5
"4022",336,2014,"FGA",-2
"4023",336,2014,"FGM3",-1
"4024",336,2014,"FGA3",-1
"4025",336,2014,"FTM",3
"4026",336,2014,"OR",-1
"4027",336,2014,"DR",4
"4028",336,2014,"Ast",1
"4029",336,2014,"TO",0
"4030",336,2014,"Stl",3
"4031",336,2014,"Blk",3
"4032",336,2014,"PF",-1
"4033",337,2014,"FGM",-2
"4034",337,2014,"FGA",-13
"4035",337,2014,"FGM3",2
"4036",337,2014,"FGA3",5
"4037",337,2014,"FTM",6
"4038",337,2014,"OR",-7
"4039",337,2014,"DR",6
"4040",337,2014,"Ast",4
"4041",337,2014,"TO",1
"4042",337,2014,"Stl",-2
"4043",337,2014,"Blk",-3
"4044",337,2014,"PF",-5
"4045",338,2014,"FGM",-3
"4046",338,2014,"FGA",4
"4047",338,2014,"FGM3",1
"4048",338,2014,"FGA3",8
"4049",338,2014,"FTM",12
"4050",338,2014,"OR",9
"4051",338,2014,"DR",2
"4052",338,2014,"Ast",-1
"4053",338,2014,"TO",-3
"4054",338,2014,"Stl",3
"4055",338,2014,"Blk",3
"4056",338,2014,"PF",-9
"4057",339,2014,"FGM",4
"4058",339,2014,"FGA",-7
"4059",339,2014,"FGM3",6
"4060",339,2014,"FGA3",-2
"4061",339,2014,"FTM",3
"4062",339,2014,"OR",-2
"4063",339,2014,"DR",7
"4064",339,2014,"Ast",5
"4065",339,2014,"TO",2
"4066",339,2014,"Stl",5
"4067",339,2014,"Blk",1
"4068",339,2014,"PF",-6
"4069",340,2014,"FGM",10
"4070",340,2014,"FGA",1
"4071",340,2014,"FGM3",2
"4072",340,2014,"FGA3",-1
"4073",340,2014,"FTM",-7
"4074",340,2014,"OR",3
"4075",340,2014,"DR",15
"4076",340,2014,"Ast",9
"4077",340,2014,"TO",6
"4078",340,2014,"Stl",0
"4079",340,2014,"Blk",1
"4080",340,2014,"PF",8
"4081",341,2014,"FGM",2
"4082",341,2014,"FGA",-21
"4083",341,2014,"FGM3",-6
"4084",341,2014,"FGA3",-16
"4085",341,2014,"FTM",7
"4086",341,2014,"OR",-12
"4087",341,2014,"DR",13
"4088",341,2014,"Ast",-2
"4089",341,2014,"TO",5
"4090",341,2014,"Stl",0
"4091",341,2014,"Blk",3
"4092",341,2014,"PF",4
"4093",342,2014,"FGM",7
"4094",342,2014,"FGA",-7
"4095",342,2014,"FGM3",-3
"4096",342,2014,"FGA3",-6
"4097",342,2014,"FTM",8
"4098",342,2014,"OR",-4
"4099",342,2014,"DR",9
"4100",342,2014,"Ast",7
"4101",342,2014,"TO",-1
"4102",342,2014,"Stl",0
"4103",342,2014,"Blk",4
"4104",342,2014,"PF",-3
"4105",343,2014,"FGM",16
"4106",343,2014,"FGA",19
"4107",343,2014,"FGM3",0
"4108",343,2014,"FGA3",-2
"4109",343,2014,"FTM",-3
"4110",343,2014,"OR",2
"4111",343,2014,"DR",2
"4112",343,2014,"Ast",13
"4113",343,2014,"TO",-14
"4114",343,2014,"Stl",10
"4115",343,2014,"Blk",3
"4116",343,2014,"PF",1
"4117",344,2014,"FGM",-3
"4118",344,2014,"FGA",-6
"4119",344,2014,"FGM3",1
"4120",344,2014,"FGA3",1
"4121",344,2014,"FTM",9
"4122",344,2014,"OR",-4
"4123",344,2014,"DR",3
"4124",344,2014,"Ast",-4
"4125",344,2014,"TO",-2
"4126",344,2014,"Stl",4
"4127",344,2014,"Blk",5
"4128",344,2014,"PF",-4
"4129",345,2014,"FGM",3
"4130",345,2014,"FGA",4
"4131",345,2014,"FGM3",5
"4132",345,2014,"FGA3",9
"4133",345,2014,"FTM",-8
"4134",345,2014,"OR",-1
"4135",345,2014,"DR",-1
"4136",345,2014,"Ast",6
"4137",345,2014,"TO",-3
"4138",345,2014,"Stl",0
"4139",345,2014,"Blk",-1
"4140",345,2014,"PF",6
"4141",346,2014,"FGM",11
"4142",346,2014,"FGA",8
"4143",346,2014,"FGM3",3
"4144",346,2014,"FGA3",-1
"4145",346,2014,"FTM",-1
"4146",346,2014,"OR",5
"4147",346,2014,"DR",11
"4148",346,2014,"Ast",4
"4149",346,2014,"TO",-1
"4150",346,2014,"Stl",4
"4151",346,2014,"Blk",5
"4152",346,2014,"PF",5
"4153",347,2014,"FGM",4
"4154",347,2014,"FGA",2
"4155",347,2014,"FGM3",-3
"4156",347,2014,"FGA3",-3
"4157",347,2014,"FTM",-3
"4158",347,2014,"OR",-1
"4159",347,2014,"DR",-1
"4160",347,2014,"Ast",0
"4161",347,2014,"TO",-1
"4162",347,2014,"Stl",4
"4163",347,2014,"Blk",4
"4164",347,2014,"PF",6
"4165",348,2014,"FGM",10
"4166",348,2014,"FGA",-1
"4167",348,2014,"FGM3",-2
"4168",348,2014,"FGA3",-1
"4169",348,2014,"FTM",2
"4170",348,2014,"OR",-1
"4171",348,2014,"DR",10
"4172",348,2014,"Ast",0
"4173",348,2014,"TO",-1
"4174",348,2014,"Stl",4
"4175",348,2014,"Blk",8
"4176",348,2014,"PF",3
"4177",349,2014,"FGM",15
"4178",349,2014,"FGA",15
"4179",349,2014,"FGM3",6
"4180",349,2014,"FGA3",8
"4181",349,2014,"FTM",4
"4182",349,2014,"OR",2
"4183",349,2014,"DR",5
"4184",349,2014,"Ast",5
"4185",349,2014,"TO",-10
"4186",349,2014,"Stl",4
"4187",349,2014,"Blk",1
"4188",349,2014,"PF",-1
"4189",350,2014,"FGM",10
"4190",350,2014,"FGA",-6
"4191",350,2014,"FGM3",0
"4192",350,2014,"FGA3",-3
"4193",350,2014,"FTM",-11
"4194",350,2014,"OR",-6
"4195",350,2014,"DR",5
"4196",350,2014,"Ast",8
"4197",350,2014,"TO",2
"4198",350,2014,"Stl",-4
"4199",350,2014,"Blk",9
"4200",350,2014,"PF",3
"4201",351,2014,"FGM",-6
"4202",351,2014,"FGA",-12
"4203",351,2014,"FGM3",-2
"4204",351,2014,"FGA3",-8
"4205",351,2014,"FTM",28
"4206",351,2014,"OR",4
"4207",351,2014,"DR",8
"4208",351,2014,"Ast",2
"4209",351,2014,"TO",1
"4210",351,2014,"Stl",-2
"4211",351,2014,"Blk",-5
"4212",351,2014,"PF",-15
"4213",352,2014,"FGM",3
"4214",352,2014,"FGA",-12
"4215",352,2014,"FGM3",5
"4216",352,2014,"FGA3",7
"4217",352,2014,"FTM",-1
"4218",352,2014,"OR",-7
"4219",352,2014,"DR",7
"4220",352,2014,"Ast",10
"4221",352,2014,"TO",2
"4222",352,2014,"Stl",-3
"4223",352,2014,"Blk",-2
"4224",352,2014,"PF",-1
"4225",353,2014,"FGM",-1
"4226",353,2014,"FGA",-15
"4227",353,2014,"FGM3",6
"4228",353,2014,"FGA3",3
"4229",353,2014,"FTM",4
"4230",353,2014,"OR",-10
"4231",353,2014,"DR",7
"4232",353,2014,"Ast",0
"4233",353,2014,"TO",3
"4234",353,2014,"Stl",-5
"4235",353,2014,"Blk",-1
"4236",353,2014,"PF",-5
"4237",354,2014,"FGM",5
"4238",354,2014,"FGA",-10
"4239",354,2014,"FGM3",4
"4240",354,2014,"FGA3",1
"4241",354,2014,"FTM",4
"4242",354,2014,"OR",-3
"4243",354,2014,"DR",13
"4244",354,2014,"Ast",9
"4245",354,2014,"TO",3
"4246",354,2014,"Stl",2
"4247",354,2014,"Blk",0
"4248",354,2014,"PF",1
"4249",355,2014,"FGM",10
"4250",355,2014,"FGA",-4
"4251",355,2014,"FGM3",-12
"4252",355,2014,"FGA3",-24
"4253",355,2014,"FTM",3
"4254",355,2014,"OR",6
"4255",355,2014,"DR",18
"4256",355,2014,"Ast",3
"4257",355,2014,"TO",7
"4258",355,2014,"Stl",-6
"4259",355,2014,"Blk",6
"4260",355,2014,"PF",-7
"4261",356,2014,"FGM",0
"4262",356,2014,"FGA",-3
"4263",356,2014,"FGM3",-1
"4264",356,2014,"FGA3",-6
"4265",356,2014,"FTM",8
"4266",356,2014,"OR",4
"4267",356,2014,"DR",8
"4268",356,2014,"Ast",0
"4269",356,2014,"TO",5
"4270",356,2014,"Stl",-3
"4271",356,2014,"Blk",4
"4272",356,2014,"PF",-9
"4273",357,2014,"FGM",2
"4274",357,2014,"FGA",-1
"4275",357,2014,"FGM3",4
"4276",357,2014,"FGA3",10
"4277",357,2014,"FTM",-3
"4278",357,2014,"OR",-1
"4279",357,2014,"DR",4
"4280",357,2014,"Ast",11
"4281",357,2014,"TO",2
"4282",357,2014,"Stl",-1
"4283",357,2014,"Blk",2
"4284",357,2014,"PF",4
"4285",358,2014,"FGM",3
"4286",358,2014,"FGA",-17
"4287",358,2014,"FGM3",-10
"4288",358,2014,"FGA3",-24
"4289",358,2014,"FTM",11
"4290",358,2014,"OR",-13
"4291",358,2014,"DR",5
"4292",358,2014,"Ast",1
"4293",358,2014,"TO",-4
"4294",358,2014,"Stl",-3
"4295",358,2014,"Blk",-1
"4296",358,2014,"PF",-7
"4297",359,2014,"FGM",5
"4298",359,2014,"FGA",18
"4299",359,2014,"FGM3",0
"4300",359,2014,"FGA3",-1
"4301",359,2014,"FTM",-8
"4302",359,2014,"OR",12
"4303",359,2014,"DR",2
"4304",359,2014,"Ast",3
"4305",359,2014,"TO",-1
"4306",359,2014,"Stl",3
"4307",359,2014,"Blk",-4
"4308",359,2014,"PF",5
"4309",360,2014,"FGM",-3
"4310",360,2014,"FGA",-14
"4311",360,2014,"FGM3",-2
"4312",360,2014,"FGA3",-5
"4313",360,2014,"FTM",10
"4314",360,2014,"OR",-1
"4315",360,2014,"DR",7
"4316",360,2014,"Ast",3
"4317",360,2014,"TO",6
"4318",360,2014,"Stl",-5
"4319",360,2014,"Blk",-3
"4320",360,2014,"PF",-5
"4321",361,2014,"FGM",0
"4322",361,2014,"FGA",-3
"4323",361,2014,"FGM3",4
"4324",361,2014,"FGA3",-6
"4325",361,2014,"FTM",1
"4326",361,2014,"OR",-4
"4327",361,2014,"DR",2
"4328",361,2014,"Ast",-2
"4329",361,2014,"TO",0
"4330",361,2014,"Stl",4
"4331",361,2014,"Blk",3
"4332",361,2014,"PF",2
"4333",362,2014,"FGM",2
"4334",362,2014,"FGA",-10
"4335",362,2014,"FGM3",-1
"4336",362,2014,"FGA3",3
"4337",362,2014,"FTM",16
"4338",362,2014,"OR",-4
"4339",362,2014,"DR",8
"4340",362,2014,"Ast",4
"4341",362,2014,"TO",-1
"4342",362,2014,"Stl",0
"4343",362,2014,"Blk",2
"4344",362,2014,"PF",-8
"4345",363,2014,"FGM",8
"4346",363,2014,"FGA",6
"4347",363,2014,"FGM3",-2
"4348",363,2014,"FGA3",-3
"4349",363,2014,"FTM",3
"4350",363,2014,"OR",1
"4351",363,2014,"DR",2
"4352",363,2014,"Ast",3
"4353",363,2014,"TO",-6
"4354",363,2014,"Stl",9
"4355",363,2014,"Blk",3
"4356",363,2014,"PF",-5
"4357",364,2014,"FGM",0
"4358",364,2014,"FGA",-10
"4359",364,2014,"FGM3",-1
"4360",364,2014,"FGA3",-2
"4361",364,2014,"FTM",12
"4362",364,2014,"OR",-5
"4363",364,2014,"DR",5
"4364",364,2014,"Ast",3
"4365",364,2014,"TO",-1
"4366",364,2014,"Stl",-1
"4367",364,2014,"Blk",3
"4368",364,2014,"PF",-3
"4369",365,2014,"FGM",11
"4370",365,2014,"FGA",-8
"4371",365,2014,"FGM3",1
"4372",365,2014,"FGA3",-9
"4373",365,2014,"FTM",4
"4374",365,2014,"OR",-2
"4375",365,2014,"DR",14
"4376",365,2014,"Ast",12
"4377",365,2014,"TO",6
"4378",365,2014,"Stl",-3
"4379",365,2014,"Blk",5
"4380",365,2014,"PF",0
"4381",366,2014,"FGM",5
"4382",366,2014,"FGA",1
"4383",366,2014,"FGM3",-2
"4384",366,2014,"FGA3",-11
"4385",366,2014,"FTM",4
"4386",366,2014,"OR",1
"4387",366,2014,"DR",5
"4388",366,2014,"Ast",0
"4389",366,2014,"TO",-5
"4390",366,2014,"Stl",5
"4391",366,2014,"Blk",0
"4392",366,2014,"PF",-7
"4393",367,2014,"FGM",-2
"4394",367,2014,"FGA",-8
"4395",367,2014,"FGM3",7
"4396",367,2014,"FGA3",6
"4397",367,2014,"FTM",-1
"4398",367,2014,"OR",0
"4399",367,2014,"DR",4
"4400",367,2014,"Ast",8
"4401",367,2014,"TO",5
"4402",367,2014,"Stl",1
"4403",367,2014,"Blk",-3
"4404",367,2014,"PF",0
"4405",368,2014,"FGM",6
"4406",368,2014,"FGA",7
"4407",368,2014,"FGM3",1
"4408",368,2014,"FGA3",3
"4409",368,2014,"FTM",3
"4410",368,2014,"OR",4
"4411",368,2014,"DR",3
"4412",368,2014,"Ast",-5
"4413",368,2014,"TO",-5
"4414",368,2014,"Stl",6
"4415",368,2014,"Blk",3
"4416",368,2014,"PF",-5
"4417",369,2014,"FGM",1
"4418",369,2014,"FGA",-4
"4419",369,2014,"FGM3",6
"4420",369,2014,"FGA3",2
"4421",369,2014,"FTM",7
"4422",369,2014,"OR",1
"4423",369,2014,"DR",6
"4424",369,2014,"Ast",4
"4425",369,2014,"TO",1
"4426",369,2014,"Stl",0
"4427",369,2014,"Blk",5
"4428",369,2014,"PF",-1
"4429",370,2014,"FGM",1
"4430",370,2014,"FGA",-8
"4431",370,2014,"FGM3",10
"4432",370,2014,"FGA3",17
"4433",370,2014,"FTM",2
"4434",370,2014,"OR",-10
"4435",370,2014,"DR",-1
"4436",370,2014,"Ast",2
"4437",370,2014,"TO",-5
"4438",370,2014,"Stl",2
"4439",370,2014,"Blk",-1
"4440",370,2014,"PF",-4
"4441",371,2014,"FGM",6
"4442",371,2014,"FGA",4
"4443",371,2014,"FGM3",1
"4444",371,2014,"FGA3",4
"4445",371,2014,"FTM",-6
"4446",371,2014,"OR",2
"4447",371,2014,"DR",0
"4448",371,2014,"Ast",9
"4449",371,2014,"TO",0
"4450",371,2014,"Stl",5
"4451",371,2014,"Blk",-2
"4452",371,2014,"PF",3
"4453",372,2014,"FGM",4
"4454",372,2014,"FGA",-3
"4455",372,2014,"FGM3",5
"4456",372,2014,"FGA3",5
"4457",372,2014,"FTM",6
"4458",372,2014,"OR",1
"4459",372,2014,"DR",10
"4460",372,2014,"Ast",3
"4461",372,2014,"TO",0
"4462",372,2014,"Stl",3
"4463",372,2014,"Blk",0
"4464",372,2014,"PF",-1
"4465",373,2014,"FGM",5
"4466",373,2014,"FGA",11
"4467",373,2014,"FGM3",3
"4468",373,2014,"FGA3",10
"4469",373,2014,"FTM",-5
"4470",373,2014,"OR",11
"4471",373,2014,"DR",-1
"4472",373,2014,"Ast",6
"4473",373,2014,"TO",0
"4474",373,2014,"Stl",-4
"4475",373,2014,"Blk",0
"4476",373,2014,"PF",-6
"4477",374,2014,"FGM",10
"4478",374,2014,"FGA",11
"4479",374,2014,"FGM3",1
"4480",374,2014,"FGA3",2
"4481",374,2014,"FTM",2
"4482",374,2014,"OR",-4
"4483",374,2014,"DR",-7
"4484",374,2014,"Ast",11
"4485",374,2014,"TO",-15
"4486",374,2014,"Stl",12
"4487",374,2014,"Blk",3
"4488",374,2014,"PF",4
"4489",375,2014,"FGM",8
"4490",375,2014,"FGA",-8
"4491",375,2014,"FGM3",6
"4492",375,2014,"FGA3",-6
"4493",375,2014,"FTM",8
"4494",375,2014,"OR",-3
"4495",375,2014,"DR",13
"4496",375,2014,"Ast",8
"4497",375,2014,"TO",0
"4498",375,2014,"Stl",-2
"4499",375,2014,"Blk",3
"4500",375,2014,"PF",-8
"4501",376,2014,"FGM",-4
"4502",376,2014,"FGA",-4
"4503",376,2014,"FGM3",4
"4504",376,2014,"FGA3",6
"4505",376,2014,"FTM",6
"4506",376,2014,"OR",-1
"4507",376,2014,"DR",0
"4508",376,2014,"Ast",6
"4509",376,2014,"TO",2
"4510",376,2014,"Stl",-2
"4511",376,2014,"Blk",-3
"4512",376,2014,"PF",-4
"4513",377,2014,"FGM",0
"4514",377,2014,"FGA",1
"4515",377,2014,"FGM3",-2
"4516",377,2014,"FGA3",-3
"4517",377,2014,"FTM",4
"4518",377,2014,"OR",6
"4519",377,2014,"DR",3
"4520",377,2014,"Ast",-3
"4521",377,2014,"TO",2
"4522",377,2014,"Stl",0
"4523",377,2014,"Blk",0
"4524",377,2014,"PF",-6
"4525",378,2014,"FGM",2
"4526",378,2014,"FGA",-11
"4527",378,2014,"FGM3",-5
"4528",378,2014,"FGA3",-7
"4529",378,2014,"FTM",4
"4530",378,2014,"OR",-5
"4531",378,2014,"DR",7
"4532",378,2014,"Ast",-1
"4533",378,2014,"TO",2
"4534",378,2014,"Stl",1
"4535",378,2014,"Blk",2
"4536",378,2014,"PF",-7
"4537",379,2014,"FGM",3
"4538",379,2014,"FGA",2
"4539",379,2014,"FGM3",-2
"4540",379,2014,"FGA3",0
"4541",379,2014,"FTM",16
"4542",379,2014,"OR",11
"4543",379,2014,"DR",11
"4544",379,2014,"Ast",4
"4545",379,2014,"TO",1
"4546",379,2014,"Stl",-1
"4547",379,2014,"Blk",-4
"4548",379,2014,"PF",-7
"4549",380,2014,"FGM",9
"4550",380,2014,"FGA",-4
"4551",380,2014,"FGM3",-3
"4552",380,2014,"FGA3",-13
"4553",380,2014,"FTM",2
"4554",380,2014,"OR",-8
"4555",380,2014,"DR",2
"4556",380,2014,"Ast",11
"4557",380,2014,"TO",-5
"4558",380,2014,"Stl",2
"4559",380,2014,"Blk",2
"4560",380,2014,"PF",-6
"4561",381,2014,"FGM",6
"4562",381,2014,"FGA",-5
"4563",381,2014,"FGM3",2
"4564",381,2014,"FGA3",-2
"4565",381,2014,"FTM",4
"4566",381,2014,"OR",-2
"4567",381,2014,"DR",14
"4568",381,2014,"Ast",-3
"4569",381,2014,"TO",4
"4570",381,2014,"Stl",-4
"4571",381,2014,"Blk",3
"4572",381,2014,"PF",2
"4573",382,2014,"FGM",2
"4574",382,2014,"FGA",-6
"4575",382,2014,"FGM3",1
"4576",382,2014,"FGA3",-2
"4577",382,2014,"FTM",1
"4578",382,2014,"OR",-8
"4579",382,2014,"DR",0
"4580",382,2014,"Ast",10
"4581",382,2014,"TO",-3
"4582",382,2014,"Stl",0
"4583",382,2014,"Blk",2
"4584",382,2014,"PF",-4
"4585",383,2014,"FGM",6
"4586",383,2014,"FGA",0
"4587",383,2014,"FGM3",3
"4588",383,2014,"FGA3",2
"4589",383,2014,"FTM",-5
"4590",383,2014,"OR",-5
"4591",383,2014,"DR",5
"4592",383,2014,"Ast",9
"4593",383,2014,"TO",-2
"4594",383,2014,"Stl",1
"4595",383,2014,"Blk",-4
"4596",383,2014,"PF",1
"4597",384,2014,"FGM",2
"4598",384,2014,"FGA",-6
"4599",384,2014,"FGM3",5
"4600",384,2014,"FGA3",3
"4601",384,2014,"FTM",2
"4602",384,2014,"OR",2
"4603",384,2014,"DR",8
"4604",384,2014,"Ast",10
"4605",384,2014,"TO",4
"4606",384,2014,"Stl",-4
"4607",384,2014,"Blk",1
"4608",384,2014,"PF",-4
"4609",385,2014,"FGM",8
"4610",385,2014,"FGA",-6
"4611",385,2014,"FGM3",4
"4612",385,2014,"FGA3",1
"4613",385,2014,"FTM",-3
"4614",385,2014,"OR",-3
"4615",385,2014,"DR",9
"4616",385,2014,"Ast",8
"4617",385,2014,"TO",4
"4618",385,2014,"Stl",-4
"4619",385,2014,"Blk",3
"4620",385,2014,"PF",0
"4621",386,2014,"FGM",-6
"4622",386,2014,"FGA",-19
"4623",386,2014,"FGM3",3
"4624",386,2014,"FGA3",3
"4625",386,2014,"FTM",14
"4626",386,2014,"OR",-12
"4627",386,2014,"DR",7
"4628",386,2014,"Ast",-5
"4629",386,2014,"TO",0
"4630",386,2014,"Stl",1
"4631",386,2014,"Blk",1
"4632",386,2014,"PF",-2
"4633",387,2014,"FGM",-2
"4634",387,2014,"FGA",2
"4635",387,2014,"FGM3",0
"4636",387,2014,"FGA3",-1
"4637",387,2014,"FTM",9
"4638",387,2014,"OR",4
"4639",387,2014,"DR",4
"4640",387,2014,"Ast",-3
"4641",387,2014,"TO",2
"4642",387,2014,"Stl",-1
"4643",387,2014,"Blk",-1
"4644",387,2014,"PF",-5
"4645",388,2014,"FGM",-3
"4646",388,2014,"FGA",-8
"4647",388,2014,"FGM3",8
"4648",388,2014,"FGA3",9
"4649",388,2014,"FTM",0
"4650",388,2014,"OR",-5
"4651",388,2014,"DR",3
"4652",388,2014,"Ast",3
"4653",388,2014,"TO",6
"4654",388,2014,"Stl",-2
"4655",388,2014,"Blk",-7
"4656",388,2014,"PF",0
"4657",389,2014,"FGM",1
"4658",389,2014,"FGA",-10
"4659",389,2014,"FGM3",-1
"4660",389,2014,"FGA3",-4
"4661",389,2014,"FTM",1
"4662",389,2014,"OR",-7
"4663",389,2014,"DR",4
"4664",389,2014,"Ast",3
"4665",389,2014,"TO",4
"4666",389,2014,"Stl",0
"4667",389,2014,"Blk",0
"4668",389,2014,"PF",0
"4669",390,2014,"FGM",-1
"4670",390,2014,"FGA",0
"4671",390,2014,"FGM3",-3
"4672",390,2014,"FGA3",-3
"4673",390,2014,"FTM",15
"4674",390,2014,"OR",7
"4675",390,2014,"DR",4
"4676",390,2014,"Ast",-1
"4677",390,2014,"TO",-2
"4678",390,2014,"Stl",0
"4679",390,2014,"Blk",0
"4680",390,2014,"PF",-9
"4681",391,2014,"FGM",1
"4682",391,2014,"FGA",2
"4683",391,2014,"FGM3",1
"4684",391,2014,"FGA3",5
"4685",391,2014,"FTM",-2
"4686",391,2014,"OR",0
"4687",391,2014,"DR",-1
"4688",391,2014,"Ast",3
"4689",391,2014,"TO",1
"4690",391,2014,"Stl",1
"4691",391,2014,"Blk",-5
"4692",391,2014,"PF",-2
"4693",392,2014,"FGM",-1
"4694",392,2014,"FGA",3
"4695",392,2014,"FGM3",-6
"4696",392,2014,"FGA3",-7
"4697",392,2014,"FTM",14
"4698",392,2014,"OR",1
"4699",392,2014,"DR",-3
"4700",392,2014,"Ast",-5
"4701",392,2014,"TO",-8
"4702",392,2014,"Stl",2
"4703",392,2014,"Blk",0
"4704",392,2014,"PF",-4
"4705",393,2014,"FGM",4
"4706",393,2014,"FGA",1
"4707",393,2014,"FGM3",0
"4708",393,2014,"FGA3",-7
"4709",393,2014,"FTM",-5
"4710",393,2014,"OR",3
"4711",393,2014,"DR",8
"4712",393,2014,"Ast",-3
"4713",393,2014,"TO",4
"4714",393,2014,"Stl",-2
"4715",393,2014,"Blk",5
"4716",393,2014,"PF",0
"4717",394,2014,"FGM",5
"4718",394,2014,"FGA",-6
"4719",394,2014,"FGM3",4
"4720",394,2014,"FGA3",2
"4721",394,2014,"FTM",-4
"4722",394,2014,"OR",-7
"4723",394,2014,"DR",8
"4724",394,2014,"Ast",9
"4725",394,2014,"TO",2
"4726",394,2014,"Stl",3
"4727",394,2014,"Blk",3
"4728",394,2014,"PF",2
"4729",395,2014,"FGM",6
"4730",395,2014,"FGA",8
"4731",395,2014,"FGM3",-6
"4732",395,2014,"FGA3",-15
"4733",395,2014,"FTM",-5
"4734",395,2014,"OR",5
"4735",395,2014,"DR",0
"4736",395,2014,"Ast",-2
"4737",395,2014,"TO",-4
"4738",395,2014,"Stl",0
"4739",395,2014,"Blk",-2
"4740",395,2014,"PF",-1
"4741",396,2014,"FGM",4
"4742",396,2014,"FGA",7
"4743",396,2014,"FGM3",1
"4744",396,2014,"FGA3",3
"4745",396,2014,"FTM",-3
"4746",396,2014,"OR",-2
"4747",396,2014,"DR",3
"4748",396,2014,"Ast",-3
"4749",396,2014,"TO",-3
"4750",396,2014,"Stl",3
"4751",396,2014,"Blk",-1
"4752",396,2014,"PF",7
"4753",397,2015,"FGM",3
"4754",397,2015,"FGA",-9
"4755",397,2015,"FGM3",-3
"4756",397,2015,"FGA3",-18
"4757",397,2015,"FTM",7
"4758",397,2015,"OR",-6
"4759",397,2015,"DR",2
"4760",397,2015,"Ast",5
"4761",397,2015,"TO",-3
"4762",397,2015,"Stl",1
"4763",397,2015,"Blk",0
"4764",397,2015,"PF",-6
"4765",398,2015,"FGM",8
"4766",398,2015,"FGA",22
"4767",398,2015,"FGM3",-8
"4768",398,2015,"FGA3",-6
"4769",398,2015,"FTM",-4
"4770",398,2015,"OR",10
"4771",398,2015,"DR",-6
"4772",398,2015,"Ast",2
"4773",398,2015,"TO",-8
"4774",398,2015,"Stl",7
"4775",398,2015,"Blk",4
"4776",398,2015,"PF",-2
"4777",399,2015,"FGM",-2
"4778",399,2015,"FGA",-13
"4779",399,2015,"FGM3",1
"4780",399,2015,"FGA3",1
"4781",399,2015,"FTM",4
"4782",399,2015,"OR",-9
"4783",399,2015,"DR",1
"4784",399,2015,"Ast",3
"4785",399,2015,"TO",2
"4786",399,2015,"Stl",-1
"4787",399,2015,"Blk",0
"4788",399,2015,"PF",-4
"4789",400,2015,"FGM",3
"4790",400,2015,"FGA",10
"4791",400,2015,"FGM3",-5
"4792",400,2015,"FGA3",-6
"4793",400,2015,"FTM",3
"4794",400,2015,"OR",-2
"4795",400,2015,"DR",-9
"4796",400,2015,"Ast",-4
"4797",400,2015,"TO",-14
"4798",400,2015,"Stl",11
"4799",400,2015,"Blk",-2
"4800",400,2015,"PF",-2
"4801",401,2015,"FGM",8
"4802",401,2015,"FGA",2
"4803",401,2015,"FGM3",0
"4804",401,2015,"FGA3",-1
"4805",401,2015,"FTM",5
"4806",401,2015,"OR",4
"4807",401,2015,"DR",12
"4808",401,2015,"Ast",8
"4809",401,2015,"TO",3
"4810",401,2015,"Stl",3
"4811",401,2015,"Blk",0
"4812",401,2015,"PF",4
"4813",402,2015,"FGM",4
"4814",402,2015,"FGA",-9
"4815",402,2015,"FGM3",-4
"4816",402,2015,"FGA3",-16
"4817",402,2015,"FTM",-1
"4818",402,2015,"OR",-6
"4819",402,2015,"DR",4
"4820",402,2015,"Ast",6
"4821",402,2015,"TO",2
"4822",402,2015,"Stl",-1
"4823",402,2015,"Blk",2
"4824",402,2015,"PF",1
"4825",403,2015,"FGM",-1
"4826",403,2015,"FGA",-2
"4827",403,2015,"FGM3",-2
"4828",403,2015,"FGA3",-6
"4829",403,2015,"FTM",12
"4830",403,2015,"OR",-7
"4831",403,2015,"DR",-6
"4832",403,2015,"Ast",4
"4833",403,2015,"TO",-10
"4834",403,2015,"Stl",1
"4835",403,2015,"Blk",-1
"4836",403,2015,"PF",-9
"4837",404,2015,"FGM",-1
"4838",404,2015,"FGA",-11
"4839",404,2015,"FGM3",0
"4840",404,2015,"FGA3",-16
"4841",404,2015,"FTM",3
"4842",404,2015,"OR",-10
"4843",404,2015,"DR",-3
"4844",404,2015,"Ast",-4
"4845",404,2015,"TO",-3
"4846",404,2015,"Stl",3
"4847",404,2015,"Blk",4
"4848",404,2015,"PF",-2
"4849",405,2015,"FGM",-1
"4850",405,2015,"FGA",-16
"4851",405,2015,"FGM3",2
"4852",405,2015,"FGA3",-5
"4853",405,2015,"FTM",10
"4854",405,2015,"OR",0
"4855",405,2015,"DR",8
"4856",405,2015,"Ast",4
"4857",405,2015,"TO",5
"4858",405,2015,"Stl",2
"4859",405,2015,"Blk",1
"4860",405,2015,"PF",-3
"4861",406,2015,"FGM",3
"4862",406,2015,"FGA",11
"4863",406,2015,"FGM3",-2
"4864",406,2015,"FGA3",-3
"4865",406,2015,"FTM",-3
"4866",406,2015,"OR",-3
"4867",406,2015,"DR",-15
"4868",406,2015,"Ast",-2
"4869",406,2015,"TO",-15
"4870",406,2015,"Stl",11
"4871",406,2015,"Blk",1
"4872",406,2015,"PF",0
"4873",407,2015,"FGM",11
"4874",407,2015,"FGA",2
"4875",407,2015,"FGM3",-1
"4876",407,2015,"FGA3",-6
"4877",407,2015,"FTM",2
"4878",407,2015,"OR",7
